1403636591.013556 -0.080623 -0.011117 -0.055505 0.906480 0.070835 0.406969 -0.087475 
1403636591.113555 -0.065582 -0.054338 -0.059435 0.905801 0.070162 0.408124 -0.089650 
1403636591.213556 -0.051078 -0.094336 -0.063405 0.906237 0.067319 0.407467 -0.090405 
1403636591.313555 -0.038323 -0.128920 -0.069211 0.907639 0.064362 0.405234 -0.088515 
1403636591.413555 -0.028189 -0.155191 -0.076910 0.908871 0.059859 0.403768 -0.085685 
1403636591.513556 -0.018820 -0.173487 -0.086165 0.908804 0.055978 0.404948 -0.083414 
1403636591.613555 -0.008611 -0.187782 -0.094675 0.905720 0.045601 0.414913 -0.073744 
1403636591.713556 0.000365 -0.195931 -0.100367 0.897973 0.037011 0.433664 -0.064886 
1403636591.813555 0.008099 -0.200930 -0.101424 0.889040 0.029784 0.453433 -0.055842 
1403636591.913555 0.015425 -0.205073 -0.100493 0.882929 0.021405 0.466433 -0.049180 
1403636592.013556 0.024969 -0.210917 -0.100742 0.884868 0.011024 0.463514 -0.045188 
1403636592.113555 0.041826 -0.220277 -0.102235 0.888605 -0.001882 0.457007 -0.039014 
1403636592.213556 0.075780 -0.232055 -0.108022 0.892837 -0.012148 0.449002 -0.033047 
1403636592.313555 0.101224 -0.238707 -0.109379 0.896740 -0.014841 0.441219 -0.031023 
1403636592.413555 0.130200 -0.237092 -0.109912 0.899402 -0.013626 0.435386 -0.036454 
1403636592.513556 0.161455 -0.225462 -0.108462 0.898196 -0.004314 0.437268 -0.044964 
1403636592.613555 0.191816 -0.203984 -0.107266 0.893352 0.011313 0.445900 -0.054477 
1403636592.713556 0.218517 -0.173790 -0.107706 0.889521 0.029701 0.451470 -0.063601 
1403636592.813555 0.237268 -0.133889 -0.108357 0.887668 0.050501 0.450878 -0.078769 
1403636592.913555 0.242986 -0.084654 -0.110626 0.887081 0.072899 0.445076 -0.098385 
1403636593.013556 0.232738 -0.029564 -0.111560 0.886476 0.095589 0.437514 -0.116638 
1403636593.113555 0.206324 0.027255 -0.110252 0.884598 0.118711 0.431281 -0.131875 
1403636593.213556 0.166433 0.082027 -0.107146 0.881808 0.134420 0.426745 -0.149113 
1403636593.313555 0.118153 0.127996 -0.103934 0.880257 0.143857 0.421497 -0.163684 
1403636593.413555 0.065010 0.156270 -0.102287 0.880919 0.149670 0.416528 -0.167584 
1403636593.513556 0.012641 0.164293 -0.104332 0.883110 0.148399 0.414164 -0.162980 
1403636593.613555 -0.034675 0.156377 -0.110386 0.888056 0.137383 0.409683 -0.156975 
1403636593.713556 -0.076081 0.132445 -0.117561 0.895377 0.118811 0.402759 -0.148221 
1403636593.813555 -0.109630 0.094171 -0.124184 0.902002 0.090851 0.401092 -0.131390 
1403636593.913555 -0.134794 0.045061 -0.127297 0.903890 0.056052 0.409353 -0.110778 
1403636594.013556 -0.150023 -0.010437 -0.127261 0.902418 0.021557 0.421538 -0.086499 
1403636594.113555 -0.152342 -0.067823 -0.126849 0.901163 -0.010736 0.428770 -0.062819 
1403636594.213556 -0.139893 -0.124727 -0.128003 0.901642 -0.036759 0.428735 -0.043319 
1403636594.313555 -0.118701 -0.168829 -0.125360 0.901949 -0.052637 0.427825 -0.026135 
1403636594.413555 -0.073966 -0.217796 -0.126965 0.900414 -0.059365 0.430793 -0.012136 
1403636594.513556 -0.019556 -0.257786 -0.128386 0.895979 -0.058153 0.440259 -0.003560 
1403636594.613555 0.035769 -0.281206 -0.129279 0.891042 -0.058871 0.450068 -0.004196 
1403636594.713556 0.084910 -0.281913 -0.129800 0.888256 -0.056842 0.455743 -0.008268 
1403636594.813555 0.125231 -0.256548 -0.133186 0.886801 -0.043094 0.459777 -0.018239 
1403636594.913555 0.154913 -0.206724 -0.137401 0.884989 -0.018814 0.464121 -0.032128 
1403636595.013556 0.168284 -0.136677 -0.140524 0.882704 0.014658 0.466704 -0.052971 
1403636595.113555 0.164381 -0.057962 -0.143813 0.881520 0.050480 0.463081 -0.077010 
1403636595.213556 0.147428 0.017091 -0.146644 0.880751 0.080744 0.455541 -0.101192 
1403636595.313555 0.120417 0.078349 -0.148308 0.879419 0.105984 0.447785 -0.121978 
1403636595.413555 0.086256 0.116613 -0.149071 0.878217 0.121951 0.442758 -0.133523 
1403636595.513556 0.052548 0.126510 -0.149524 0.878645 0.128146 0.438617 -0.138479 
1403636595.613555 0.021389 0.108762 -0.150616 0.880582 0.130783 0.434120 -0.137881 
1403636595.713556 -0.004730 0.068374 -0.154249 0.883796 0.124312 0.432240 -0.128917 
1403636595.813555 -0.025746 0.012170 -0.159847 0.887212 0.109387 0.434693 -0.109229 
1403636595.913555 -0.044203 -0.049643 -0.166407 0.890824 0.086417 0.437484 -0.087019 
1403636596.013556 -0.065485 -0.106776 -0.171358 0.895282 0.061996 0.436189 -0.066078 
1403636596.113555 -0.093257 -0.147784 -0.174339 0.899265 0.037884 0.432972 -0.049214 
1403636596.213556 -0.126010 -0.162249 -0.172855 0.900576 0.022338 0.432099 -0.041877 
1403636596.313555 -0.159664 -0.153014 -0.167587 0.899540 0.014113 0.434505 -0.042827 
1403636596.413555 -0.204100 -0.125902 -0.154848 0.897400 0.012670 0.439062 -0.041679 
1403636596.513556 -0.248735 -0.094313 -0.142136 0.894618 0.017807 0.444593 -0.040984 
1403636596.613555 -0.284249 -0.065630 -0.132559 0.893426 0.022930 0.446857 -0.039786 
1403636596.713556 -0.305649 -0.043958 -0.128187 0.894501 0.025033 0.444577 -0.039896 
1403636596.813555 -0.306843 -0.032780 -0.128121 0.893138 0.029321 0.447141 -0.038856 
1403636596.913555 -0.283661 -0.031165 -0.130297 0.890334 0.033239 0.452723 -0.035233 
1403636597.013556 -0.238655 -0.035354 -0.133963 0.891318 0.035201 0.450944 -0.031038 
1403636597.113555 -0.178749 -0.041323 -0.139410 0.896251 0.038008 0.440767 -0.031852 
1403636597.213556 -0.110828 -0.047127 -0.140803 0.899239 0.048151 0.433124 -0.038147 
1403636597.313555 -0.039327 -0.050084 -0.137011 0.897936 0.061951 0.433362 -0.045496 
1403636597.413555 0.030766 -0.047981 -0.132139 0.894605 0.077122 0.436835 -0.053937 
1403636597.513556 0.090765 -0.039214 -0.129258 0.890807 0.095131 0.439804 -0.063131 
1403636597.613555 0.130446 -0.022296 -0.129498 0.885239 0.111488 0.444403 -0.080176 
1403636597.713556 0.144228 0.000482 -0.131766 0.878346 0.126196 0.450319 -0.098979 
1403636597.813555 0.133844 0.023249 -0.133511 0.872055 0.138275 0.456191 -0.110863 
1403636597.913555 0.104432 0.038727 -0.134852 0.867869 0.149643 0.459679 -0.114478 
1403636598.013556 0.063701 0.045611 -0.137284 0.867740 0.158200 0.457277 -0.113570 
1403636598.113555 0.017662 0.045230 -0.142297 0.872117 0.159840 0.448465 -0.112884 
1403636598.213556 -0.025077 0.037604 -0.151099 0.880532 0.159093 0.433422 -0.107231 
1403636598.313555 -0.062181 0.025701 -0.156214 0.888672 0.158078 0.419005 -0.098527 
1403636598.413555 -0.072885 0.013178 -0.170541 0.892425 0.156090 0.413876 -0.089000 
1403636598.513556 -0.063304 0.003035 -0.185512 0.891357 0.155840 0.416894 -0.085998 
1403636598.613555 -0.036372 -0.003069 -0.198546 0.885190 0.158473 0.427585 -0.092177 
1403636598.713556 -0.000731 -0.005870 -0.212641 0.875938 0.163192 0.442137 -0.103031 
1403636598.813555 0.035265 -0.006764 -0.231541 0.863922 0.167506 0.460404 -0.116658 
1403636598.913555 0.067712 -0.008000 -0.254383 0.852590 0.166289 0.479339 -0.125191 
1403636599.013556 0.094385 -0.009294 -0.278236 0.843910 0.166208 0.494026 -0.127001 
1403636599.113555 0.113885 -0.009268 -0.296933 0.833883 0.165113 0.508676 -0.136473 
1403636599.213556 0.128808 -0.008915 -0.308461 0.818139 0.163067 0.531874 -0.145494 
1403636599.313555 0.142014 -0.007769 -0.317019 0.802407 0.156696 0.555562 -0.151461 
1403636599.413555 0.153110 -0.006966 -0.326226 0.794359 0.152861 0.568574 -0.149504 
1403636599.513556 0.161580 -0.006474 -0.336166 0.795186 0.148371 0.570394 -0.142534 
1403636599.613555 0.166693 -0.006508 -0.345450 0.800128 0.142969 0.565907 -0.138221 
1403636599.713556 0.168841 -0.007606 -0.353494 0.801158 0.141154 0.565328 -0.136475 
1403636599.813555 0.168850 -0.009829 -0.353535 0.790881 0.140319 0.579161 -0.139253 
1403636600.113555 0.167988 -0.014446 -0.356742 0.785645 0.131826 0.586356 -0.146868 
1403636624.413555 0.117622 -0.074886 -0.312325 0.793287 0.128634 0.578151 -0.141034 
1403636624.513556 0.114753 -0.081582 -0.312521 0.799258 0.127291 0.570972 -0.137745 
1403636624.613555 0.111045 -0.090524 -0.311963 0.801902 0.127306 0.568212 -0.133720 
1403636624.713556 0.107381 -0.102558 -0.312756 0.800393 0.130530 0.570989 -0.127692 
1403636624.813555 0.100894 -0.118482 -0.312852 0.800288 0.136877 0.571448 -0.119375 
1403636624.913555 0.091749 -0.136935 -0.307422 0.805241 0.147296 0.564450 -0.106240 
1403636625.013556 0.080774 -0.154427 -0.293145 0.811281 0.156296 0.555379 -0.094593 
1403636625.113555 0.070611 -0.166940 -0.271305 0.817407 0.159904 0.545997 -0.090351 
1403636625.213556 0.063443 -0.173804 -0.243638 0.818786 0.155242 0.544009 -0.097689 
1403636625.313555 0.059964 -0.177282 -0.217088 0.814934 0.151408 0.549596 -0.104419 
1403636625.713556 0.074118 -0.169440 -0.213059 0.814263 0.154849 0.548846 -0.108472 
1403636625.813555 0.085586 -0.160885 -0.186635 0.808339 0.154291 0.557232 -0.110792 
1403636625.913555 0.099102 -0.150188 -0.144834 0.802991 0.152340 0.564650 -0.114755 
1403636626.013556 0.112467 -0.139217 -0.095717 0.800059 0.151213 0.568604 -0.117176 
1403636626.113555 0.124496 -0.128924 -0.048552 0.799656 0.145979 0.568754 -0.125540 
1403636626.213556 0.135451 -0.120780 -0.006696 0.799586 0.140482 0.568349 -0.133812 
1403636626.313555 0.182617 -0.063025 0.011337 0.799757 0.137639 0.568177 -0.136448 
1403636626.513556 0.201507 -0.065712 0.031236 0.796091 0.142667 0.573418 -0.130675 
1403636626.613555 0.209038 -0.071991 0.033793 0.791184 0.147401 0.579979 -0.126197 
1403636626.913555 0.208972 -0.102192 0.016253 0.796333 0.155729 0.571277 -0.123474 
1403636627.013556 0.203449 -0.113993 0.003908 0.801397 0.157717 0.564033 -0.121473 
1403636627.113555 0.197841 -0.125415 -0.006665 0.806370 0.159049 0.556850 -0.119957 
1403636627.313555 0.189706 -0.146186 0.007171 0.799884 0.158160 0.565742 -0.122909 
1403636627.513556 0.181669 -0.166407 0.054268 0.799754 0.153180 0.566738 -0.125451 
1403636627.613555 0.177374 -0.179231 0.069485 0.802461 0.146406 0.565569 -0.121466 
1403636627.713556 0.171516 -0.193538 0.067420 0.808112 0.140651 0.560267 -0.115208 
1403636627.813555 0.167549 -0.208393 0.055883 0.816163 0.133098 0.552243 -0.105787 
1403636627.913555 0.166950 -0.223025 0.043864 0.823393 0.125090 0.545142 -0.095898 
1403636628.013556 0.171463 -0.235539 0.039051 0.826346 0.119233 0.543263 -0.088319 
1403636628.113555 0.183400 -0.244907 0.047234 0.822313 0.113363 0.551019 -0.085598 
1403636628.213556 0.198392 -0.252671 0.065352 0.813169 0.106494 0.565397 -0.087980 
1403636628.313555 0.229011 -0.253271 0.066737 0.808284 0.096405 0.573437 -0.092484 
1403636628.513556 0.258093 -0.275012 0.110081 0.807699 0.091444 0.574034 -0.098723 
1403636628.813555 0.294770 -0.333666 0.129381 0.812281 0.092002 0.568914 -0.089842 
1403636628.913555 0.307838 -0.359103 0.127199 0.817811 0.089497 0.562766 -0.080440 
1403636629.013556 0.321040 -0.384444 0.132031 0.822045 0.086966 0.557699 -0.075169 
1403636629.113555 0.333129 -0.410397 0.146449 0.823762 0.083877 0.556162 -0.071157 
1403636629.213556 0.349978 -0.437045 0.160094 0.824312 0.076305 0.557019 -0.066453 
1403636629.313555 0.372153 -0.461656 0.168202 0.822989 0.067433 0.560468 -0.063381 
1403636629.413555 0.397465 -0.484385 0.169460 0.820749 0.057910 0.564670 -0.064543 
1403636629.513556 0.424174 -0.507776 0.164571 0.818573 0.044155 0.569055 -0.064529 
1403636629.613555 0.450266 -0.533689 0.151550 0.821437 0.030662 0.566674 -0.056398 
1403636629.713556 0.476523 -0.563588 0.132241 0.827810 0.016845 0.559171 -0.042119 
1403636629.813555 0.505330 -0.595338 0.108287 0.832513 0.000681 0.553400 -0.025880 
1403636629.913555 0.537623 -0.629555 0.083305 0.834830 -0.016964 0.550124 -0.011597 
1403636630.013556 0.572125 -0.663537 0.064353 0.834895 -0.030027 0.549588 -0.000935 
1403636630.113555 0.608882 -0.697804 0.054842 0.831026 -0.038955 0.554834 0.006127 
1403636630.213556 0.650241 -0.731606 0.054032 0.822909 -0.045153 0.566268 0.011089 
1403636630.313555 0.688860 -0.766259 0.032224 0.817031 -0.051612 0.574061 0.015834 
1403636630.513556 0.775434 -0.835118 0.055263 0.820691 -0.050307 0.568825 0.019330 
1403636630.813555 0.913030 -0.930800 0.098599 0.823882 -0.040136 0.564987 0.019912 
1403636631.113555 1.055788 -1.017574 0.095909 0.821813 -0.040975 0.568150 0.012299 
1403636631.413555 1.195515 -1.103334 0.069545 0.818579 -0.039599 0.572894 0.012340 
1403636631.713556 1.330564 -1.187162 0.020293 0.819330 -0.033617 0.572107 0.016172 
1403636632.113555 1.489242 -1.272925 0.012554 0.818256 -0.030655 0.573599 0.022383 
1403636632.413555 1.603646 -1.313017 0.006744 0.817131 -0.033340 0.574871 0.026619 
1403636632.613555 1.679961 -1.329221 -0.026334 0.826989 -0.038207 0.560867 0.007554 
1403636632.713556 1.719093 -1.337485 -0.045604 0.830606 -0.031192 0.555957 -0.005772 
1403636632.813555 1.762998 -1.346190 -0.059905 0.830937 -0.014420 0.555894 -0.017809 
1403636632.913555 1.812221 -1.358481 -0.064663 0.826407 0.010993 0.562424 -0.024679 
1403636633.013556 1.863264 -1.369487 -0.065279 0.822639 0.032808 0.566850 -0.029505 
1403636633.113555 1.914420 -1.379373 -0.064189 0.820828 0.048096 0.568066 -0.035059 
1403636633.313555 2.016570 -1.397142 -0.076641 0.821194 0.061404 0.565478 -0.045879 
1403636633.513556 2.122053 -1.412752 -0.106251 0.825413 0.059023 0.558773 -0.054614 
1403636633.713556 2.237447 -1.429187 -0.137212 0.828640 0.054114 0.554655 -0.052782 
1403636633.913555 2.366138 -1.446323 -0.143428 0.827472 0.045129 0.556989 -0.054924 
1403636634.113555 2.503455 -1.468863 -0.145797 0.825814 0.035559 0.559524 -0.060825 
1403636634.313555 2.653096 -1.503399 -0.132136 0.825059 0.044634 0.560842 -0.052356 
1403636634.413555 2.730222 -1.522442 -0.120712 0.819655 0.049031 0.568652 -0.048945 
1403636634.513556 2.806218 -1.540936 -0.115479 0.815835 0.052377 0.573954 -0.047398 
1403636634.713556 2.953774 -1.574476 -0.123622 0.812396 0.064157 0.577453 -0.049442 
1403636634.913555 3.090223 -1.602380 -0.127772 0.815782 0.076404 0.570406 -0.057437 
1403636635.113555 3.222541 -1.623254 -0.113506 0.818144 0.087338 0.565087 -0.060746 
1403636635.313555 3.353375 -1.640062 -0.118190 0.820663 0.089155 0.560332 -0.067768 
1403636635.513556 3.488246 -1.652607 -0.124730 0.822736 0.084178 0.556883 -0.076811 
1403636635.713556 3.627458 -1.668894 -0.105354 0.821355 0.080821 0.559189 -0.078424 
1403636635.813555 3.701459 -1.678439 -0.085720 0.817489 0.075727 0.564828 -0.083348 
1403636635.913555 3.776400 -1.691567 -0.058804 0.817153 0.070210 0.565223 -0.088627 
1403636636.013556 3.853550 -1.708933 -0.030484 0.822233 0.070664 0.558163 -0.085986 
1403636636.113555 3.933154 -1.729060 -0.006105 0.825799 0.076090 0.553480 -0.076984 
1403636636.213556 4.015978 -1.749090 0.019792 0.821780 0.080962 0.559674 -0.069911 
1403636636.313555 4.099409 -1.767829 0.052584 0.814974 0.083480 0.569670 -0.065764 
1403636636.413555 4.180078 -1.786273 0.088006 0.805950 0.084195 0.582404 -0.064512 
1403636636.513556 4.257128 -1.804038 0.116243 0.800014 0.085896 0.590570 -0.061851 
1403636636.613555 4.328780 -1.821503 0.135002 0.798517 0.090451 0.592592 -0.054984 
1403636636.713556 4.396489 -1.836996 0.147513 0.798462 0.095507 0.592543 -0.047223 
1403636636.913555 4.515799 -1.858784 0.148713 0.800913 0.103083 0.588625 -0.037867 
1403636637.013556 4.570978 -1.862716 0.141053 0.804492 0.096821 0.583909 -0.049681 
1403636637.213556 4.664230 -1.864185 0.113218 0.812294 0.089995 0.572774 -0.063323 
1403636637.413555 4.748843 -1.858712 0.092997 0.816824 0.091679 0.565765 -0.065603 
1403636637.713556 4.886094 -1.843832 0.122987 0.818915 0.093707 0.561878 -0.069926 
1403636637.913555 4.985859 -1.831456 0.174398 0.814468 0.095458 0.567788 -0.071743 
1403636638.113555 5.079372 -1.816526 0.202171 0.809367 0.095818 0.574648 -0.074322 
1403636638.413555 5.205408 -1.795750 0.165235 0.818466 0.091034 0.561025 -0.084126 
1403636638.513556 5.246304 -1.792475 0.143743 0.829198 0.087027 0.544681 -0.090442 
1403636638.713556 5.345789 -1.791112 0.121047 0.830101 0.093243 0.543631 -0.081873 
1403636638.813555 5.406624 -1.792380 0.125739 0.824400 0.095721 0.552218 -0.079107 
1403636638.913555 5.469982 -1.793631 0.135953 0.820149 0.094094 0.558447 -0.081476 
1403636639.013556 5.535851 -1.796075 0.150486 0.818815 0.089386 0.560134 -0.088325 
1403636639.113555 5.604006 -1.800350 0.162715 0.818559 0.082853 0.559960 -0.097681 
1403636639.313555 5.747596 -1.819676 0.145843 0.819839 0.080160 0.557926 -0.100779 
1403636639.413555 5.823134 -1.837170 0.123842 0.819819 0.087649 0.558663 -0.090055 
1403636639.513556 5.900142 -1.855019 0.097089 0.818476 0.095432 0.561012 -0.079092 
1403636639.613555 5.977908 -1.873603 0.068196 0.815535 0.103322 0.565262 -0.068605 
1403636639.713556 6.055260 -1.890009 0.042027 0.811182 0.103661 0.571376 -0.069042 
1403636639.913555 6.196153 -1.919091 0.010320 0.807170 0.097738 0.576799 -0.078910 
1403636640.113555 6.329371 -1.947199 0.008221 0.805323 0.105060 0.577795 -0.081054 
1403636640.213556 6.396901 -1.961583 0.019151 0.804091 0.112982 0.577284 -0.086110 
1403636640.413555 6.519600 -1.990028 0.042129 0.803776 0.124812 0.574345 -0.092164 
1403636640.713556 6.678569 -2.028378 0.030904 0.803553 0.132416 0.572204 -0.096703 
1403636641.113555 6.860343 -2.067235 0.015966 0.805138 0.134169 0.569637 -0.096252 
1403636641.413555 6.975534 -2.087774 -0.023439 0.805706 0.124701 0.569347 -0.105503 
1403636641.713556 7.078609 -2.117266 -0.065847 0.804747 0.127872 0.571435 -0.097431 
1403636642.013556 7.163367 -2.146101 -0.045423 0.803939 0.120463 0.575116 -0.091724 
1403636642.113555 7.191250 -2.157691 -0.032160 0.803919 0.112726 0.577566 -0.086166 
1403636642.213556 7.216062 -2.169308 -0.022008 0.803746 0.106776 0.579563 -0.081844 
1403636642.413555 7.256716 -2.191698 -0.017932 0.804285 0.091384 0.582527 -0.073739 
1403636642.513556 7.273389 -2.203706 -0.022714 0.805815 0.085125 0.581851 -0.069755 
1403636642.613555 7.287277 -2.215873 -0.032829 0.810643 0.081169 0.576079 -0.066348 
1403636642.713556 7.298841 -2.227979 -0.047668 0.815877 0.078485 0.569281 -0.064061 
1403636642.913555 7.326723 -2.248531 -0.067722 0.821962 0.076069 0.560851 -0.063548 
1403636643.113555 7.361102 -2.270248 -0.060488 0.817459 0.074778 0.567315 -0.065753 
1403636643.613555 7.470642 -2.332676 -0.057234 0.824399 0.077364 0.556601 -0.067649 
1403636643.913555 7.573841 -2.373500 -0.007261 0.832399 0.083079 0.544065 -0.064840 
1403636644.213556 7.724161 -2.407571 0.006336 0.831180 0.082744 0.545912 -0.065372 
1403636644.313555 7.782389 -2.417596 0.001716 0.822952 0.074246 0.558002 -0.076631 
1403636644.413555 7.843810 -2.428380 -0.008881 0.815530 0.067158 0.568421 -0.085422 
1403636644.513556 7.905413 -2.443423 -0.027173 0.809931 0.061501 0.575889 -0.092638 
1403636644.713556 8.022745 -2.488282 -0.085666 0.806253 0.064562 0.581505 -0.087405 
1403636644.813555 8.078089 -2.518410 -0.123946 0.805992 0.074695 0.582808 -0.071638 
